question_id,prompt,majority_answer,answer_counts,correct_answer,num_valid_probes,num_failed_probes,entropy,raw_responses,extraction_patterns
1737,"Question: This jurisdiction has the following criminal statute in effect:""A person is not responsible for criminal conduct if at the time of such conduct, as a result of mental disease or defect, he lacks substantial capacity to appreciate the wrongfulness of his conduct, or to conform his conduct to the requirements of law. ""One afternoon, a defendant was babysitting his five-year-old nephew. As they were playing catch outside, the defendant threw the ball over his nephew's head, and it rolled into the street. Instinctively, the nephew ran after the ball but tripped over the gutter and fell in the street. When he tripped, the nephew severely sprained his ankle and couldn't stand up. Moments later, a large garbage truck was backing up and ran over the nephew, killing him. Although the defendant saw his nephew's predicament, he made no effort to rescue him. Subsequently, the defendant was charged with involuntary manslaughter. At trial, the defendant testified that he was so shocked when he saw his nephew fall near the garbage truck that he froze and was unable to move until it was too late. Following the defendant's testimony, an expert witness testified for the defense that reactions of the sort described by the defendant are not unusual when a truly shocking event occurs. If the jury believes the testimony of the defendant and his expert witness, the defendant's best defense is which of the following?

(A) The defendant's actions were justifiable under the circumstances.
(B) The defendant's failure to act was not voluntary.
(C) The defendant was acting under duress.
(D) The defendant's actions were an accident, not a crime.
(E) The defendant was legally insane at the time of the incident.
(F) The defendant was not responsible for his nephew's safety.
(G) The defendant's criminal liability was superseded by that of the truck driver.
(H) The defendant was not present at the scene of the accident.
(I) The defendant was suffering from temporary insanity.
(J) The defendant lacked the requisite mental state required for the commission of the crime.

Answer with one letter.",B,{'B': 10},The defendant's failure to act was not voluntary.,10,0,-0.0,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
777,"Question: A pair of hiking boots costs $25 to produce. The Sure-grip Shoe Co. wishes to sell these booths for 15 percent more than they cost to produce. What is the manufacturer's increase over the cost?

(A) $6.25
(B) $7.00
(C) $5.00
(D) $2.50
(E) $4.50
(F) $2.25
(G) $1.25
(H) $4.00
(I) $3.50
(J) $3.75

Answer with one letter.",J,"{'F': 1, 'J': 7, 'G': 2}",$3.75,10,0,1.1567796494470395,"['F', 'J', 'J', 'J', 'J', 'J', 'J', 'G', 'J', 'G']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7746,"Question: If g (x) = f (–x) for all real numbers x, and if (3, 2) is a point on the graph of g, which of the following points MUST be on the graph of f ?

(A) (–2, 3)
(B) (2, –3)
(C) (3, 2)
(D) (–3, –2)
(E) (–2, 2)
(F) (2, –2)
(G) (2, 3)
(H) (–3, 2)
(I) (3, –2)
(J) (–2, –3)

Answer with one letter.",H,{'H': 10},"(–3, 2)",10,0,-0.0,"['H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9981,"Question: An oscillator of frequency 2.3 × 10^8 Hz is set up near a plane metal reflector, and the distance between adjacent nodes in the standing waves produced is found to be 65 cm. From this data, compute the velocity of light.

(A) 2.99 × 10^10 cm/sec
(B) 2.50 × 10^10 cm/sec
(C) 2.99 × 10^9 cm/sec
(D) 2.99 × 10^11 cm/sec
(E) 3.99 × 10^10 cm/sec
(F) 1.50 × 10^10 cm/sec
(G) 1.99 × 10^10 cm/sec
(H) 3.00 × 10^9 cm/sec
(I) 4.50 × 10^10 cm/sec
(J) 1.99 × 10^9 cm/sec

Answer with one letter.",A,"{'A': 8, 'C': 2}",2.99 × 10^10 cm/sec,10,0,0.7219280948873623,"['A', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'C', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10275,"Question: From the specific rotation of quartz for \lambda = 508.582 nm, \beta = 29.728 Deg/mm , compute the difference in refractive index (n_L-n_R), setting the thickness of the quartz plate = 1 mm.

(A) 10.4 × 10^-5
(B) 4.8 × 10^-5
(C) 3.2 × 10^-5
(D) 5.8 × 10^-5
(E) 2.6 × 10^-5
(F) 8.4 × 10^-5
(G) 7.2 × 10^-5
(H) 1.4 × 10^-5
(I) 6.4 × 10^-5
(J) 9.4 × 10^-5

Answer with one letter.",D,"{'D': 4, 'B': 2, 'E': 2, 'A': 2}",8.4 × 10^-5,10,0,1.9219280948873623,"['D', 'D', 'B', 'E', 'B', 'A', 'E', 'D', 'D', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2082,"Question: Research that demonstrates parents who play more roughly with male children and are more protective of female children is most consistent with which theory of gender-role identity development?

(A) Cognitive development
(B) Identity theory
(C) Cultural theory
(D) Biological theory
(E) Constructivist theory
(F) Social learning
(G) Psychoanalytic theory
(H) Gender schema
(I) Psychodynamic
(J) Evolutionary psychology theory

Answer with one letter.",F,{'F': 10},Social learning,10,0,-0.0,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11794,"Question: A steel helical spring of index 10 has 12 active coils. The spring is made of oil-tempered no. 7 gauge wire. Determine the fundamental frequency of the spring if (1) one end is fixed and one end is free. (2) both ends are fixed. For the first case, check for the safety of the spring against failure due to surging when the operating load frequency due to external excitation source is 120 cycles per minute. The specific weight of steel is y = 0.285 lb/in3 and acceleration due to gravity g = 386 in/sec. Modulus of rigidity for steel G = 11.5 × 10^6 lb/in^2.

(A) 29 cycles/sec and 58 cycles/sec
(B) 28 cycles/sec and 56 cycles/sec
(C) 31 cycles/sec and 62 cycles/sec
(D) 34 cycles/sec and 68 cycles/sec
(E) 30 cycles/sec and 60 cycles/sec
(F) 33 cycles/sec and 66 cycles/sec
(G) 37 cycles/sec and 74 cycles/sec
(H) 35 cycles/sec and 70 cycles/sec
(I) 32 cycles/sec and 64 cycles/sec
(J) 36 cycles/sec and 72 cycles/sec

Answer with one letter.",E,"{'E': 3, 'B': 3, 'C': 3, 'I': 1}",33 cycles/sec and 66 cycles/sec,10,0,1.8954618442383218,"['E', 'B', 'E', 'C', 'B', 'I', 'C', 'E', 'B', 'C']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7408,"Question: What is the difference between open and repressed inflation?

(A) Open inflation occurs when price stability breaks down and prices rise, usually in non-communist industrial economies. Repressed inflation is when prices are legally fixed, leading to waiting lines and backlog-lists, often in communist industrial economies.
(B) Open inflation is when prices rise due to excessive demand, and repressed inflation is when prices rise due to excessive production costs
(C) Repressed inflation occurs openly in the market, while open inflation is hidden and not reflected in official statistics
(D) Open inflation is a temporary surge in prices due to natural disasters, while repressed inflation is a long-term trend caused by excessive spending
(E) Open inflation is when the government actively increases the money supply, while repressed inflation occurs due to external factors beyond government control
(F) Open inflation only occurs in communist economies while repressed inflation occurs in non-communist economies
(G) Open inflation is characterized by an increase in virtual currency values, while repressed inflation is a concept in traditional economies only
(H) Open inflation refers to a rapid increase in the stock market, while repressed inflation refers to slow economic growth with rising prices
(I) Open inflation is when prices are fixed and repressed inflation is when prices rise
(J) Open inflation and repressed inflation both refer to a decrease in prices

Answer with one letter.",A,{'A': 10},"Open inflation occurs when price stability breaks down and prices rise, usually in non-communist industrial economies. Repressed inflation is when prices are legally fixed, leading to waiting lines and backlog-lists, often in communist industrial economies.",10,0,-0.0,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3385,"Question: The average birth weight for human babies is about 3 kg. Which of the following terms best describes this?

(A) disruptive selection
(B) sexual selection
(C) bottleneck effect
(D) non-random mating
(E) stabilizing selection
(F) genetic drift
(G) directional selection
(H) founder effect
(I) diversifying selection
(J) artificial selection

Answer with one letter.",E,{'E': 10},stabilizing selection,10,0,-0.0,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8819,"Question: If there is a 70% chance that it will rain on a given day, what is the percent chance that it will NOT rain on that same day?

(A) 20%
(B) 50%
(C) 0%
(D) 60%
(E) 80%
(F) 90%
(G) 70%
(H) 100%
(I) 40%
(J) 30%

Answer with one letter.",J,{'J': 10},30%,10,0,-0.0,"['J', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'J']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5102,"Question: What character did Woody replace on the TV show 'Cheers'?

(A) Norm
(B) Cliff
(C) Carla
(D) Lilith
(E) Vera
(F) Sam
(G) Frasier
(H) Coach
(I) Rebecca
(J) Diane

Answer with one letter.",H,{'H': 10},Coach,10,0,-0.0,"['H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7943,"Question: As punishment for bad behavior during recess, Mrs. Busywork asked her class to multiply 10 by $\frac{1}{3}$ five times. John, however, notices that it is possible to multiply 10 by a single fraction and still get the same answer as the other students. What is this single fraction?

(A) \frac{1}{243}
(B) \frac{1}{2}
(C) \frac{1}{729}
(D) \frac{1}{100}
(E) \frac{1}{3}
(F) \frac{1}{27}
(G) \frac{1}{68}
(H) \frac{1}{64}
(I) \frac{1}{125}
(J) \frac{1}{81}

Answer with one letter.",A,{'A': 10},\frac{1}{243},10,0,-0.0,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2020,"Question: The adaptive response of a six-month-old child who shows distress when an attachment figure leaves is known as

(A) reactive attachment disorder
(B) separation anxiety
(C) stranger anxiety
(D) avoidant attachment
(E) secure attachment
(F) ambivalent attachment
(G) attachment anxiety
(H) object permanence
(I) dependent attachment
(J) disorganized attachment

Answer with one letter.",B,{'B': 10},separation anxiety,10,0,-0.0,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6891,"Question: Which of the following statements is true?

(A) The demand for loanable funds consists of savers.
(B) Real GDP is the sum of the money supply and the velocity of money.
(C) The supply of loanable funds is solely determined by the central bank's policies.
(D) Dollars earned today have more purchasing power than dollars earned a year from today.
(E) The velocity of money is the speed at which the stock market indices change.
(F) The demand for loanable funds is entirely driven by government borrowing.
(G) Purchasing power parity ensures that dollars have the same value across all time periods.
(H) The supply of loanable funds consists of investors.
(I) Inflation rates are inversely proportional to the velocity of money at all times.

Answer with one letter.",D,{'D': 10},Dollars earned today have more purchasing power than dollars earned a year from today.,10,0,-0.0,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8426,"Question: What's the value of a > 0, such that the tangent line to the graph of f(x) = (x^2) (e^(-x)) at x = a passes through the origin?

(A) 1/2
(B) sqrt(2) (the square root of 2, approximately 1.41421)
(C) 3
(D) e (Euler's number, approximately 2.71828)
(E) 1
(F) 5
(G) 2
(H) 4
(I) -1 (note that this is not a valid option since the question specifies a > 0)
(J) 0

Answer with one letter.",G,{'G': 10},1,10,0,-0.0,"['G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11215,"Question: Most of those who take the externalist approach to meaning view the matter from a _____ standpoint.

(A) existentialist
(B) ideological
(C) apathetic
(D) agnostic
(E) secular
(F) spiritual
(G) religious
(H) philosophical
(I) pragmatic
(J) nonreligious

Answer with one letter.",H,{'H': 10},religious,10,0,-0.0,"['H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3917,"Question: Without referring to a table, place the following hydro-carbons in order of increasing boiling points. (a) methane(d)neopentane (b) n-hexane(e) 2,3-dimethylbutane (c) n-undecane

(A) 2,3-dimethylbutane < neopentane < n-hexane < n-undecane < methane
(B) methane < 2,3-dimethylbutane < neopentane < n-hexane < n-undecane
(C) n-undecane < n-hexane < neopentane < 2,3-dimethylbutane < methane
(D) neopentane < 2,3-dimethylbutane < methane < n-undecane < n-hexane
(E) 2,3-dimethylbutane < methane < n-hexane < neopentane < n-undecane
(F) methane < neopentane < n-hexane < 2,3-dimethylbutane < n-undecane
(G) neopentane < methane < 2,3-dimethylbutane < n-hexane < n-undecane
(H) n-undecane < 2,3-dimethylbutane < n-hexane < methane < neopentane
(I) n-hexane < methane < neopentane < 2,3-dimethylbutane < n-undecane
(J) n-hexane < neopentane < 2,3-dimethylbutane < methane < n-undecane

Answer with one letter.",B,{'B': 10},"methane < 2,3-dimethylbutane < neopentane < n-hexane < n-undecane",10,0,-0.0,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6021,"Question: Very rapid disposal of the body, before sundown on the day of the death, is typical of which religion?

(A) Tao
(B) Jewish
(C) Hindu
(D) Baha'i
(E) Islam
(F) Zoroastrianism
(G) Sikhism
(H) Buddhism
(I) Christianity
(J) Shinto

Answer with one letter.",B,"{'B': 6, 'E': 4}",Hindu,10,0,0.9709505944546686,"['B', 'E', 'B', 'B', 'B', 'B', 'E', 'B', 'E', 'E']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4329,"Question: Wave number (ѵ̅) are the reciprocals of wavelengths, \lambda, and are given by the expression ѵ̅ = 1/\lambda. For the hydrogen atom, the Bohr theory predicts that the wave number for the emission line associated with an electronic transition from the energy level having principal quantum number n_2 to that with principal quantum number n_1 is ѵ̅ = R_H [(1/n_1 ^2) - (1/n_2 ^2)], where R_H is theRydbergconstant. In what region of the electromagnetic spectrum would there appear a spectral line resulting from the transition from the tenth to the fifth electronic level in hydrogen?

(A) Gamma-ray region
(B) X-ray region
(C) Infrared region
(D) Extreme Ultraviolet region
(E) Radio region
(F) Visible region
(G) Microwave region
(H) Terahertz region
(I) Soft X-ray region
(J) Ultraviolet region

Answer with one letter.",C,{'C': 10},Infrared region,10,0,-0.0,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12182,"Question: Let X be the random variable denoting the result of the single toss of a fair coin. If the toss is heads, X = 1. If the toss results in tails, X = 0. What is the probability distribution of X?

(A) f(0) = (0) and f(1) = (1)
(B) f(0) = (1/2) and f(1) = (1/2)
(C) f(0) = (1) and f(1) = (0)
(D) f(0) = (1/6) and f(1) = (5/6)
(E) f(0) = (2/5) and f(1) = (3/5)
(F) f(0) = (3/7) and f(1) = (4/7)
(G) f(0) = (1/5) and f(1) = (4/5)
(H) f(0) = (1/4) and f(1) = (3/4)
(I) f(0) = (1/3) and f(1) = (2/3)
(J) f(0) = (3/8) and f(1) = (5/8)

Answer with one letter.",B,{'B': 10},f(0) = (1/2) and f(1) = (1/2),10,0,-0.0,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2845,"Question: Why are the elements carbon, hydrogen, oxygen, and nitrogen (C, H, O, N) of immense importance in living matter ?

(A) These elements are the only elements that can form gases at room temperature
(B) These elements are abundant in living organisms, can readily form covalent bonds and are the lightest elements that can form such bonds.
(C) These elements are the primary sources of energy for living organisms
(D) These elements are radioactive, which is vital for cellular processes
(E) These elements are capable of undergoing sublimation, which is crucial for life functions
(F) These elements are rare and thus more valuable
(G) These elements give color to living organisms
(H) These elements can only be found in DNA and proteins
(I) These elements are the heaviest elements in living organisms
(J) These elements have magnetic properties that are essential for life

Answer with one letter.",B,{'B': 10},"These elements are abundant in living organisms, can readily form covalent bonds and are the lightest elements that can form such bonds.",10,0,-0.0,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
