essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,rater2_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6,word_count,normalized_score,true_grade
15594,6,Based on excerpt there were a few obstacles the builders of the Empire State Building faced. One of the obstacles were that there was a lack of suitable landing area. The second obstacle was that in order to have a thousand-foot dirigible moored at the top of the building they would have to spend sixty thousand dollars just to accommodate the new station. Another obstacle being dirigibles could not moor or at the Empire State Building due to the existing law against airships flying too low over urban areas. There is three obstacles that made it hard for dirigibles to take over the future. That is why we now have air planes.,3,3,,3,,,,,,,,,,,,,,,,,,,,,,113,0.75,B
15595,6,"There were many obstacles facing the builders attempting to allow dirgibles to dock on the mast of the Empire State Building. One reason was that attaching a humongous blimp to the peak of the building would add excessive strain to it. Lusted explains: ""A thousand-foot dirgible moored at the top of the building... would add stress to the building's frame."" @CAPS1, much revision to the structure's frame was needed. Another obstacle was nature. Wind currents would push the dirigible around and it would be very unsafe. ""The winds on top of the building were constantly shifting due to violent air currents. Even if the dirgible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" This would make it unsafe for passengers to get on or off the blimp. There was also a law in effect that prevented ""airships flying too low over urban areas."" These obstacles prevented the builders from safely devising a way to dock the dirigibles.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,171,0.75,B
15596,6,"Allowing dirigibles stock at the Empire State Building was never possible because of the obstacles that the architects faced. First, nature was against the builders. The strong winds on the top of the building were constantly shifting, which proved a hazard to dirigibles. Mooring dirigibles would lead weights was out of the question because they were a danger to pedestrians. Another obstacle was an already existing law that prohibited dirigibles from flying low over urban areas. This law made it illegal for a dirigible to dock at the Empire State Building. The final obstacle was that a dirigible could be accidentally ignited and fall on New York. The destruction of the Hindenburg made clear that it was not possible to have a dirigible dock at the Empire State Building.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,129,0.75,B
15597,6,"Architects for the Empire State Building faced many problems trying install the landing gear on the mooring mast. There were many safety issues to get around landing a dirigible or blimp on the building. People in a populated area such as New York City, is not the safest place to land a blimp, ""when the German dirigible Hindenburg was destroyed by fire on May 6, 1937, the owners of the Empire State Building realized how much worse that accident could have been if it had taken place above a densely populated area such as dowtown New York."" They could not take this risk. So, the competion for landing gear was called off. Another main cause was the wind current on top of the Empire State Building. It proved very difficult to keep a blimp level at high altitudes, ""The winds on top of the building were constantly shifting due to violent air currents. Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" This could potentially result in the blimp detaching and hitting other buildings. This is why landing blimps on the Empire State building would be dangerous and difficult.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,203,0.75,B
15598,6,"In this excerpt ""The Mooring Mast"", by @ORGANIZATION1, workers and builders try to make a docking area for Dirigibles (blimps). In the process in doing so they @CAPS1 many obstacles. First, obstacle was the lack of a suitable landing area. They really should've thought to make it bigger in the first place. Workers did work but was not enuff. The greatest obstacle was nature itself. If they were good builders and knew what they were doing and then they would know that wind up higher gets ruffer. Bacicaly should have thought things through a little more; lastly, was the law against airships flying to low over urban areas. Should have checked if there were ney laws which there was; Also, all that work for nothing. All these obstacles that the workers and builders @CAPS2 were things that could have been prevented, so money and time did not have went to waste.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,152,0.75,B
15599,6,"In the excerpt 'The Mooring Mast' by @ORGANIZATION2, the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock here. One example of this is ""The Obstacle to their expanded use into New York City was lack of a suitable landing area"". This shows that the mooring mast is going to be a problem because its lacked of a suitable landing area, meaning it's to difficult for landing, it's not ment for docking. Another example is 'A thousand foot dirigible moored at the top of the building held by a single cable tether would add stress to the building frame.' This shows that the building is not stable enough for landing for a final example ""The greatest obstacles to the successful use of a mooring mast was nature itself.' This shows that the weather can change, and it will affect its landing. These examples show how in the excerpt 'The Mooring Mast' by @ORGANIZATION2, the obstacles that the builders faced.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,168,0.5,D
15600,6,"The use of the mast on the empire state building for dirigibles faced many obstacles. Violent winds, the amount of structural support and anti low-flying aircraft laws made it impossible to use. The high winds would spin the back of the aircraft and therefore the entire dirigible around the spire, and the structural support of such was extremely risky. The main interfering point however was an, ""existing law against airships flying to low over urban areas. This would make it illegal for a ship to ever tie up to the building or even approach the area"". These things inevitably lead to the mast not being put to use.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,109,0.5,D
15601,6,"The obstacle the builders had in attempting to allow dirigibles or ""blimps"" to dock on the Empire State Building were nature itself. The reason nature is the obstacle for blimps to dock on the building is because the wind currents moving the end of the blimp. If the blimp is moving by the wind while passangers are leaving or getting in, it would be very easy to fall off. Another obstacle the builders had with docking the blimps is the lead weights dangling from the end of the blimps. Those weights were used to keep the blimp from shifting directions due to the wind currents but it was a concern for the safety of the Street Pedestrians. On @CAPS1 @NUM1 of ""The Mooring Mast"" by Marcia Amidon Lüsted, it quotes that ""... that using these at the Empire State Building, where they would be dangling high above Pedestrians on the Street, was neither practical nor safe"". This quote proves that putting weights on the back of the blimp would be dangerous. If they some how fall off then someone could get really hurt on the streets.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,185,0.75,B
15602,6,Building docks for dirigibles to land on the Empire State Building was a real challenge for Al Smith. The Steel frame of the Empire State Building had to be strengthened because the dirigible's load and wind pressure would put too much stress on the building's frame. The dirigibles were highly flammable and that put a huge risk in safety for the workers in the building and the people on the street. The dirigible's movements could not be monitored due to violent air currents at the top of the building. The main reason why the docks for dirigibles did not work was because of the law against airships. The law did not allow airships fly low over urban areas. The invention of docks for dirigibles on the Empire State Building was unrealistic and unsafe.,3,3,,3,,,,,,,,,,,,,,,,,,,,,,136,0.75,B
15603,6,"In ""The @CAPS1 Mast"" by Marcia Amidon Lüsted the builders of the empire state building faced many obstacles while attempting to allow dirigibles to dock there. Which made it very difficult to make this project workable.The workers faced safety problems due to chemicals and certain gasses ""Most durigibles from outside of the united states used hydrogen rather than helium, and hydrogen is highly flammable."" (Amidon Lüsted ¶ @NUM1 lines @NUM2 + @NUM3) ""The owners of the Empire state Building realised how much worse that accident could have been if it had taken place above a densely populated area such as downtown New York."" (Amidon Lüsted ¶ @NUM1 lines @NUM5). The greatest obstacle to their successful use of the mooring mast was nature itself. ""The winds on top of the building were constantly shifting due to the violent air currents.In the excerpt ""The @CAPS1 Mast"" by Marcia Amidon Lüsted the builders of the Empire State Building faced many obstacles in which they could not control.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,163,0.5,D
15604,6,"Some obstacles that the empire state builders had while creating the Empire state building is having to deal with all fast winds. This reason being is because the giant needle that was build on top of the building was waving back an forth. which mad it harder to keep in place.Another obstacle would be, @CAPS1 bringing the dirigible or blimps towards the giant needle. It would pouncher the blimp. There was only made of cotton fabric.",1,1,,1,,,,,,,,,,,,,,,,,,,,,,77,0.25,F
15605,6,"Based on the excerpt there were many obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. One obstacle the builders faced was the dirigibles were too big and could be dangerous. ""A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the buildings frame."" This shows that it will be harder to build the mast than expected. Another obstacle the builders ran into was that the building would have to be modified. ""The steel frame of the Empire State building would have to be modified and strengthened to accommodate this new situation."" The biggest obstacle the builders faced is that it wasn't safe. ""Most dirigibles from outside the @LOCATION1 used hydrogen rather than helium, and hydrogen is highly flammable"" @CAPS1 some of the obstacles the builders ran into",2,3,,3,,,,,,,,,,,,,,,,,,,,,,148,0.75,B
15606,6,"In the short story ""The Mooring Mast"" by @ORGANIZATION2, The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. For example they needed a suitable landing area which they could not do very easily. They needed to put a mooring mast on top of the Empire State Building, but the architects could not do that with no problem. It took a lot of work. The @CAPS1 says ""The architects could not simply drop a mooring mast on top of the Empire State Building's flat roof."" @CAPS2 they had an idea to add to make it work, would add stress to the building and take it down. The wind pressure had a great deal on that also. The winds were making it hard to keep the Dirigibles stable. They wanted to add weights to hold it down but that wouldn't be good for the people below. The @CAPS1 says ""Could be weighted down in the back with lead weights, but using these at the Empire State Building, where they would be dangling high above pedestrians on the street, was neither practical nor safe. They faced way to many problems.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,198,0.75,B
15608,6,"The builders of the Empire State Building had a lot of struggles in attempting to allow dirigibles to dock there. First, they had to consult with experts to see if the equipment was safe enough. They took tours of the equipment and mooring operations at the @ORGANIZATION2 at Lakehurst, New Jersey. Next, they had a hard time dropping the mooring mast on top of the Empire State Building's flat roof. They would have to us @MONEY1 worth of modifications to strengthen the building's framework. They were never going to have this happen in the first place, because of the safety issue, the hydrogen gas in the dirigible is highly flammable. The biggest issue though, was nature. The winds on top of the building made it very hard to work, and it got very violent.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,136,0.75,B
15609,6,The builders had many obstacles in their way to accomplish their Idea of docking dirigibles. One main problem was that most dirigibles around the world used hydrogen gas which is highly flammable which can make things very dangerous at such an altitude.                                                 The greatest obstacle to it's success was nature itself. The winds where the docking would occur were constantly shifting and this would make the stability of the dirigible very difficult with the back end stretching so far away from the tower. Another reason this wouldn't work was because of an already existing law against air ships flying so low over urban areas.,3,3,,3,,,,,,,,,,,,,,,,,,,,,,106,0.75,B
15612,6,"New technology, especially in aviation,requires work to be done, thus causing many obstacles to overcome. In order to make this mooring mast on the Empire State building a success, the builders would need to know how to keep the dirigible hooked to the building and able to set passengers on and off. A quote from the text supporting this would be ""A mooring mast added to the top of the building would allow dirigibles to anchor there for several hours for refueling or service, and to let passengers off and on"". (6). But the passengers were not the only obstacle the builders had to surpass. The stress a dirigible would put on the building would be too great, meaning they also had to remodel the actual building. The text supports this with, ""the steel frame of the Empire State Building would have to be modified and strengthened to accommodate this new situation."" (@NUM1). Even with all these modifications, however, the mooring mast was doomed to failure for reasons the builders could not fix.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,174,0.5,D
15613,6,"Based on the excerpt, The Mooring Mast, obstacles for the builders of the Empire State Building were presented because dirigibles were to dock there. The first obstacle was safety because most dirigibles from outside of the @LOCATION3 were filled with hydrogen which is very flammable compared to helium. The builders were concerned because on May 6, 1937 the German dirigible Hindenburg was destroyed by fire, since it was filled by hydrogen, in Lakehurst, New Jersey. The second obstacle was nature: ""The winds... were constantly shifting due to violent air currents. Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around the mooring mast"" (paragraph @NUM1). This meant that passengers could not get off safely and the dirigible could hit anything in the vicinity if swung a wrong way. The last obstacle was an existing law against airships fly too low over urban areas which means that it was illegal for a ship to tie up to a building or approach the area. Therefore, the builders of the Empire State Building who attempted to allow dirigibles to dock there were presented many obsticles as shown by the excerpt, The Mooring Mast.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,198,0.75,B
15614,6,"Some obstacles the builders of the Empire State Building faced to allow dirigibles to moor there were, the framing of the building and the height of the building and where passengers would land and dock. The frame of the building was important because if a thousand feet dirigible were to moor at the top of the building, it could add stress to the building's structure and frame and transfer it all down to the building's foundation. Wind pressure and directional change would also push the dirigible according adding more stress *** to the building.The building was at first designed to be @NUM1 floors, but to allow a dirigible to dock there and the load and unload passengers it needed more room and more height The building needed an observation room and a boarding area. When the building was redesigned the building reached to 102 floors and on the 101st floor it was an observation room doubled as a boarding area.The builders of the Empire State Building had many obstacles for the design of the attempt to allow dirigibles to moor on the roof including adding height to the building. The foremost problem though, was the framing of the building. It needed to be strengthened and in doing so it would allow a dirigible to moor on the top with no issues to the structure of the building.",2,1,,2,,,,,,,,,,,,,,,,,,,,,,230,0.5,D
15615,6,"Competitive architect Al Smith wanted the Empire State Building to be the tallest most unique building. ""Their top, they said, would serve a higher calling"" (@NUM1). The Building was supporting the age of transportation by dirigible. Al Smith commented ""It's on the level, all right. No kidding. We're working on the thing now"" (@NUM2). In reality the architects were blind to the potential problems of the mast. There were many obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. One great reason was safety. If any dirigibles from outside the United States used to the mast it could be highly flammable due to using hydrogen rather helium. Another reason was nature itself. Shifting winds due to violent air currents made it dangerous as the back of the ship would twist around the mooring mast. Most importantly an existing law against airships flying too low over urban areas. That law would then make it illegal for a ship to ever tied to a building. By the late 1930s dirigibles, instead of becoming the transportation of the future, had given way to airplanes.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,191,0.75,B
15616,6,"Based on the excerpt the builders faced many hard tasks The builders had to make sure that the mooring mast was stable enough to dock there. They also had to add on more floors on the Empire State building because the original Chrysler building added another 46 feet to still be the tallest building. Now the architects had to had the 85th floor plus the mooring mast, this brought the Empire State building to a total of 1,250 feet. The reason that a mooring mast failed was because the dirigible highly flamable and in a highly populated area like New York it would be tragic. Also nature itself with the wind were violent air current. This would cause the back of the dirigible to move around the mooring mast.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,130,0.5,D
15618,6,"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there are that dirigible use different gases to stay aloft. As stated in paragraph 6, The first obstacle the builders faced in attempting to allow dirigibles to dock at the Empire State Building is ""To their expanded use in New York City was the lack of a suitable landing area."" From paragraph @NUM1 it states that if a mooring mast was to be droped to the roof of the building and a single cable tether would add stress to the building and pressure would cause them having to modify the building and framework, which cost over sixty thousand dollars. In other words most dirigibles outside the United States used hydrogen rather than helium, and hydrogen is highly flammable. Also from paragraph @NUM2 the mooring mast was nature itself. The winds would cause constantly shifting from air current. ""The mooring mast of the Empire State Building was destined to never fulfill its purpose, for reasons that should have been apparent before it was ever constructed.",2,3,,3,,,,,,,,,,,,,,,,,,,,,,181,0.75,B
15619,6,"The builders of the Empire State Building faced obstacles in attempting to allow dirigibles to dock at the top of the building. The architects could not just put the mooring mast on top of the building's flat roof. ""A dirigible would be held to the building by a single cable tether, which would add stress to the buildings frame."" (Lüsted @NUM1) The stress from the dirigible's load and wind pressure would have to be transmitted down to the foundation. ""The building's steel frame would have to be modified and strengthened to accommodate this new situation."" (Lüsted @NUM1) ""Over sixty thousand dollars of modifications would have to be made."" (Lüsted @NUM1) The building was based entirely around the mooring mast. New modifications were only used to support the blimp itself and not other factors like nature winds.",3,4,,3,,,,,,,,,,,,,,,,,,,,,,139,0.75,B
15620,6,"Based on the excerpt ""The Mooring Mast"" by Marcia Amidon Lüsted, the constructors of the Empire State building faced many dificulties while attempting to allow dirigibles to dock there. In every building or project there must the certainty that it is safe for everyone and that there is no risk of harm. ""The greatest reason was one of safety. Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable."" Dirigibles, or blimps, were not safe in general at the time. If one burned down in the middle of the country, the death toll and cost to repair what was damaged wouldn't be as much as if it burned down in downtown New York City. One, if not the greatest, challenge the constructors of the Empire State was that landing flamable blimps over the middle of a city was a safety hazard which could potentially kill many people as well as destroy parts of the city.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,164,0.75,B
15622,6,"When designing the mooring mast on top of the Empire State Building to dock dirigibles, the builders came across a few obstacles. A dirigible is a blimp filled with hydrogen and/or helium to keep it lightly in the air. What the builders did not realize ahead of time was that hydrogen is a highly flammable gas. If it is docked on top of a building around movement it could easily catch on fire creating the whole building itself to blow up. Another obstacle that the builders noticed would occurred was the forceful winds. With a dirigible dock so high up in the air, it creates an unstable way for people to get off of it. The vicious winds would make the back of the dirigible to swivel around the mooring mast because only the front would be weighed down. The last obstacle that was found with docking a dirigible, was that it would be too low to an urban area. The dirigible would be too close to walking pedestrians, creating an un-safe enviroment if something was too go wrong. Without taking that chance, it was agreed that there were too many obstacles; therefore, the idea of docking a dirigible on top of the Empire State Building was cancelled.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,210,0.75,B
15623,6,"In the construction of the Empire State Building, the builders faced many obstacles in attempting to allow dirigibles to dock there. One of the obstacles they faced was having to make changes to the steel frame of the building in order to have the strength to ""accommodate the new situation. In paragraph @NUM1 it @CAPS2 that ""Over sixty thousand dollars' worth of modifications had to be made to the buildings framework"", @CAPS1 this was a costly project as well. The excerpt also @CAPS2 that there were problems with getting the dirigible to stay in place without moving. The dirigible would be in a very windy area, and there was only one chord attached to the building which would leave the back moving around all over the place.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,127,0.75,B
15625,6,"The builders of the Empire State Building faced many challenges with docking airships one of the most obveouse reasons was the danger of docking at such high altitudes. If an accident accured like a fire, the entire area would be in danger. The modifications made to the building itself were big enough, without needing any more additional work done. The most import reason would be manoverability. The strong winds made it difficult and almost impossable to control the blimp, never less dock it. The @ORGANIZATION2 law even banned aircraft of any type flying so low.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,95,0.5,D
15626,6,"The builders of the Empire State Building where faced with some obstacles in order to allow dirigibles to dock there. Saftey was the main focus because New York is a densly populated area and many dirigibles where filled with highly flameable hydrogen.One problem was that the builders relized the dirigible would be hanging by a single cable teather wich would add stress to the frame so they would need to adjust the building and strengthen the the frame. This costed over sixty thousand dollars to adjust. After that was taken care of the builders still had other problems.Another problem the builders faced was that since the building was in a highly populated area many pedestrians walk, below where the dirigibles would be docked. The winds at the top would cause the dirigible to blow around and lead weights could not be used because of the dangers of them falling",3,3,,3,,,,,,,,,,,,,,,,,,,,,,151,0.75,B
15627,6,"In the excerpt ""The Mooring Mast"", by @ORGANIZATION1, the builders of the empire state building faced obstacles in attempting to allow Dirigibles to dock there. One obstacle was when al Smith realized that he was close to Not winning the world's tallest building. It talks about it in paragraph @NUM1. Then he annonced that the building would reach 1,250 feet. That's an obstacle because without the building he cant make the dirigible, and he always wanted compitition so his building had to be the winning one and he had to build the dirigible.",0,0,,0,,,,,,,,,,,,,,,,,,,,,,96,0.0,F
15628,6,"The builders of the Empire State building faced Problems to allow dirigibles to dock there. Some Problems were that most dirigibles from other countries are filled with hydrogen which is highly flammable, also The winds at the top of the building were constantly Shifting due to violent air currents and could cause the dirigible to wrap around the building. Another @CAPS1 the builders faced was a existing law against airships flying to low in urban areas, this law would make it illegal for the dirigible to even come near the building. They also had to spend @MONEY1 to upgrade the framework so it does not put to much strain on the top of the building.",2,3,,3,,,,,,,,,,,,,,,,,,,,,,115,0.75,B
15629,6,"In The Mooring Mast by Marcia Amidon Lüsted, the architect and builders have to overcome very big obstacles while trying to make this plan of docking dirigibles work. ""The architects could not simply drop a mooring mast on top of the Empire State Building's flat roof. A thousand-foot dirigible moored at the top of this building, held by a single cable tether, would add stress to the building's frame."" With this enormous dirigible in the air and the wind blowing around would hurt the buildings structure."" The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation, which was nearly eleven hundred feet below."" With all of the wind the dirigible would be tugging back and forth on the building. ""The steel frame of the Empire State Building would have to be modified and strengthened to accommodate this new situation. Over sixty thousand dollars' worth of modifications had to be made to the building's framework."" @CAPS1 to build a docking station the architects would have to transform the whole construction of the building.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,190,0.75,B
15630,6,Allowing dirigibles to dock at the Empire State building came with a lot of obstacles to make it work. One obstacle is their expanded use in New York City was the lack of a suitable landing area. Some dirigibles were as long ase one thousand feet long which is equal to four blocks in New York City. Another obstacle is they could not drop a mooring mast on top of the Empire State building's flat roof. This would add stress to the buildings frame and to dirigibles moored up their.,2,2,,2,,,,,,,,,,,,,,,,,,,,,,91,0.5,D
15631,6,"The workers on the Empire @CAPS1 Building ran into many obstacles in allowing dirigibles to dock there. The workers ran into large problems with the safety of docking over a large city. Also, the reality of the construction and location was a future problem for the workers. The process was a troubling challenge overall.It was not very safe to have a large aircraft with passengers hanging over a large city. One percaution that was of great concern was that other dirigibles used hydrogen, ""and hydrogen is highly flammable."" The potential of having a fire over a city was a risk that they could not face. The dirigibles were not even allowed by law to get close enough to the Empire State Building to dock. The workers had to face reality when it came to the construction and location. The mast was so high up that dirigibles would not be able to dock because of ""violent air currents."" Some blimps did not even have the proper ""mooring equipment installed."" The project al ltogether was unrealistic so therefor it was a great challenge for workers docking dirigibles.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,186,0.75,B
15632,6,"The builders had a tough obstacle Because They in @CAPS1 were tryn to @CAPS2 A overall @CAPS3 Building. And were tryn to compete. The Dirigibles were A @CAPS3 part in Building The empire State Building Because They were faced with obstacles That were hard like @CAPS5, @CAPS6, Height and ext. These were the @CAPS7. On Dirigibles to @CAPS8 There were The Dirigibles were not heavy @CAPS9 They @CAPS10't @CAPS8 as well And It was made with light mater ials. These are The reasons why This happens.",0,1,,1,,,,,,,,,,,,,,,,,,,,,,87,0.25,F
15633,6,"The obstacles that the builders of the Empire State Building faced were nature and safety. Safety played a large role in the building of the Empire State Building. Two main safety conserns were getting passengers safely on and off dirigibles and the substances they were filled with. ""Most dirigibles from outside the United States used hydrogen rather than helium, and hydrogen is highly flammable,"" (paragraph @NUM1). The next obstacle the builders faced was nature. The wind speeds would shift due to violent air currents, causing the dirigibles to swivel around. ""Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast,"" (paragraph @NUM2). Due to nature and safety issues, the builders of the Empire State Building faced obstacles allowing dirigibles to dock there.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,135,0.75,B
15635,6,"The builders of the Empire State Building attempting to allow dirigibles to dock there. However, this task was not so easy. The builders of the Empire State Building could not just drop a mooring mast on its flat roof because they had to consider how the size of the dirigibles were affected. ""The architects could not simile drop a mooring mast on top of the Empire State Building's flat roof. A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame"" (paragraph @NUM1). Also, it would be difficult to transmit the stress of the dirigible's load and the wind pressure."" The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation, which was nearly eleven hundred feet below. The steel frame of the Empire State Building would have to be modified and strengthened to accommodate this new situation"" (paragraph @NUM1). The cost to improve the building's framework was also an obstacle. ""Over sixty thousand dollars worth of modifications had to be made to the building's framework"" (paragraph @NUM1).",3,3,,3,,,,,,,,,,,,,,,,,,,,,,199,0.75,B
15636,6,"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there is that they had to make the Empire State Building taller. The builders added a mooring mast to the top of the building to allow dirigibles to anchor the for several hours for refueling or service, and to allow the passengers on or off the dirigible. The dirigibles were docked which meant that the electric winch, in which hauled in a line from the front of the ship and then tied to the mast. The architects designed a shiny glass and chrome-nickel stainless tower that would be illuminated from the inside. The roof had to be completed before the framing for the mooring mast could take place. Everything went as planned as the builders wanted tpo.",1,0,,1,,,,,,,,,,,,,,,,,,,,,,135,0.25,F
15637,6,"The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. Such as there was a law preventing airships to fly too low over urban areas. Also they could not ancor down the back of the blimp, and due to the shifting winds that high it would not be safe for passangers to get on and off. The building also had to be rebuilt to be able to come close to staying stable with the dirigible attached. And last was the differences In gases used to keep the blimps afloat. most dirigibles from outside of the @LOCATION1 used hydrogen rather than helium. hydrogen is highly flamable making in very unsafe. These are some of the obstacles builders of the Empire State Building faced to allow dirigibles to dock there.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,136,0.75,B
15638,6,They faced challanges such as how to get the dirigibles to anchor on the building. There was really no safe way to do it. They also sayed the gas that keeps it floating is highly flamable. So it was like one big safty concern.In reality they ended up realizing its too dangerouse for them to do. If they took the chance and something went wrong innocent people could die.,2,1,,2,,,,,,,,,,,,,,,,,,,,,,70,0.5,D
15639,6,"The dirigibles had @NUM1 obstacles to face, They had posidletys of fire, poping, and law troudle. They feared the dirigible would get on fire for it has hydrogen, that is rather highly flammable. They do not want to relate to the acsident that happened in lakehurst, New Jersey in May 6, 1937. also withe the fear of pops rase more concens. for the wind might blow it of chores into another building with a sharpe top that could possibley puncher the baloon. The feared this happening in downtown New York were it is highly populated. another reson prodley the biggest was that Empire State Building wanted a law for air crafts flying low over urban areas, so that ment there was no chance they could do what they were planing on doing.",2,3,,3,,,,,,,,,,,,,,,,,,,,,,132,0.75,B
15640,6,"The biggest obstacle the builders of the Empire State Building faced in attempting to allow dirigibles to dock. It was ""The winds on top of the building were contently shifting due to violent air currents."" Due to the wind currents dirigibles would not be able for to stay still to allow the passengers to get off of the dirigiblel. They once tryed this. ""In December 1930, the @ORGANIZATION2 dirigible los Angeles approached the moorning mast but could not get close enouh to tie up bacase of forceful winds."" If the winds blue strong eneogh it could @CAPS1 the dirigible into a sharp object. After this atempd there was an; ""The building was an existing low against airships flying too low over urban areas."" ""It would make it illegal for a ship to ever tie up to the building."" @CAPS2 any dirigibles could never tie up the the building because of this new law. The biggest obstacle was the winds. The winds were because it's put tremondos stress on the building.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,171,0.75,B
15642,6,"Dirigibles were being hailed as the transportation of the future. They were much better than the balloons. In new York City, there was a lack of suitable landing areas for the dirigibles. Now this would be a good idea for the Empire State Building. Landing on the building would allow dirigibles to anchor there for several hours for refueling or other services. The architects could not just drop a mooring mast on top of the building. The dirigible is thousand-foot long. It would add stress to the building's frame. Engineers soon designed a shiny glass and chrome-nickel stainless steel tower. The mast had four wings at its corners. The building is now 102 floors. Floors @NUM1 and 102 were for the observation area to double as the boarding area for the dirigible passengers. Workers celebrate framing the entire building after two months. Now people lost their hope. It's because the mooring mast of the Empire State Building was never to fulfill its purpose. It was never safe nor practical. The buiders faces so many obstacles.",1,1,,1,,,,,,,,,,,,,,,,,,,,,,179,0.25,F
15643,6,"Turning the mast on the Empire State Building into a dock for dirigibles had many obstacles. There were obstacles like flamable gas in the dirigibles, dangerous to be near a densely populated area, the wind were constantly shifting due to air currents, and it would be dangling high above pedestrians. These obstacles were very difficult to solve.      In the dirigibles, there are filled with hydrogen, and hydrogen is highly flamable if the dirigibles caught on fire. It is also dangerous to be above a very densely populated area because if the dirigible ever failed, it would fall on inocent bystanders. It also is dangerous because the winds shift a lot, and it can get popped by other objects or buildings around the dirigible. Thus, why it is difficult to turn the mast into a loading dock for dirigibles.         Turning the mast on the Empire State Building into a loading dock for dirigibles is very difficult to do because it is not safe.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,162,0.75,B
15644,6,"In attempting to allow dirigibles to dock there, the builders of the Empire State Building faced many obstacles. Safety was a huge issue. Foreign derigibles often used hydrogen gas to stay aloft, which is highly flammable. A fire posed a dangerous threat in such a densely populated area as New York City. Another great obstacle was the turbulent wind at the elevation of the mooring mast, which would have prevented the dirigible from staying in one place. This would make it extremely difficult for passengers to safely board or exit the zeppelin. One way to solve this problem would be to weigh down the blimp with lead weights, but this was also a dangerous practice, because the weights could fall to the ground and crush those passing by. Although a mooring mast was in theory, a useful idea, it was neither safe nor practical.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,144,0.75,B
15645,6,"The builders of the Empire State Building faced many obstacles while attempting to allow dirigibles to dock there. ""The architects could not simply drop a mooring mast on top of the Empire State building's flat roof."" A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame. As stated, modifications had to be made to the building's framework strengthen and accommodate the new situation. Another great obstacle to the successful use of the mooring mast was nature itself. ""The winds on top of the building were consulate shifting due to violent air currents."" This would leave the dirigibles swiveling any air above pedestrians which was neither practical or safe. The builders of the Empire State Building faced many obstacles during the project which unfortunately led to the known fact that the Empire State Building was never going to fulfill its purpose.",2,3,,3,,,,,,,,,,,,,,,,,,,,,,157,0.75,B
